店舗コード,小分類コード,クラスコード,商品コード,商品名,レジ名,カナ名,規格,税コード,税タイプ,標準小売価格,売価(税抜き),売価(税込み),メーカー名,カテゴリコード
1,801,80108,4580119391566,福岡県産ミニアスパラ,福岡県産ミニアスパラ,,,0,1,0,,598,,0
1,807,80709,4580127450101,松きのこ,松きのこ,,,0,1,0,,980,,
1,808,80805,4580132744721,バジル,バジル,,,0,1,0,,228,,
1,808,80805,4580132744745,イタリアンパセリ,イタリアンパセリ,,,0,1,0,,228,,
1,808,80805,4580132744752,チャービル,チャービル,,,0,1,0,,228,,
1,808,80805,4580132744769,タイム,タイム,,,0,1,0,,228,,
1,808,80805,4580132744776,ディル,ディル,,,0,1,0,,228,,
1,808,80805,4580132744783,スペアミント,スペアミント,,,0,1,0,,228,,
1,808,80805,4580132744813,ローズマリー,ローズマリー,,,0,1,0,,228,,
1,808,80805,4580132744837,オレガノ,オレガノ,,,0,1,0,,228,,
1,807,80709,4580141691764,生きくらげ黒,生きくらげ黒,,,0,1,0,,298,,
1,809,80904,4580148971005,きざみねぎ,きざみねぎ,,,0,1,0,,198,,
1,803,80303,4580157450027,京都産　きくな,京都産　きくな,,,0,1,0,,248,,0
1,809,80906,4580159820118,レトルトコーン白いとうきび,レトルトコーン白いとうきび,,,0,1,0,,398,,
1,808,80809,4580162800220,マジックレッド,マジックレッド,,,0,1,0,,178,,0
1,806,80604,4580168040026,大地の茶豆,大地の茶豆,,,0,1,0,,498,,
1,803,80316,4580174560013,軟白ねぎ,軟白ねぎ,,,0,1,0,,298,,0
1,805,80503,4580177790202,サラダ玉葱さらだちゃん,サラダ玉葱さらだちゃん,,,0,1,0,,398,,
1,803,80306,4580213850990,エコアグロ　みつば三重県産　１Ｐ,エコアグロ　みつば三重県産　,ｴｺｱｸﾞﾛ ﾐﾂﾊﾞﾐｴｹﾝｻﾝ 1P,１Ｐ,0,1,0,,0,住化農業資材,0
1,808,80801,4580256590013,大葉(特別栽培）,大葉(特別栽培）,,,0,1,0,,148,,0
1,809,80906,4580257240016,村育ちゆず酢,村育ちゆず酢,,,0,1,0,,1180,,
1,805,80508,4580257243130,有機しょうが,有機しょうが,,,0,1,0,,298,,
1,805,80507,4580276110130,長芋もちとろろ真空パック,長芋もちとろろ真空パック,ｼﾔﾘｷｽｲﾃﾞﾝ ﾅｶﾞｲﾓｼﾝｸｳﾊﾟﾂｸ,,0,1,0,,498,車力水田農業生産組合,0
1,809,80905,4580342840039,雪中ほし甘いも,雪中ほし甘いも,,,0,1,0,,738,,0
1,809,80905,4580342840046,有機ほし甘いも　タマユタカ使用,有機ほし甘いも　タマユタカ使,,,0,1,0,,698,,
1,809,80905,4580342840053,有機ほし甘いも　紅あずま使用,有機ほし甘いも　紅あずま使用,,,0,1,0,,698,,
1,809,80905,4580342840060,有機ほし甘いも　パープルスイートロード使,有機ほし甘いも　パープルスイートロード使,,,0,1,0,,698,,
1,809,80905,4580342840077,有機ほし甘いも　紅はるか使用,有機ほし甘いも　紅はるか使用,,,0,1,0,,738,,0
1,809,80905,4580342840251,有機栽培干し芋安納芋使用,有機栽培干し芋安納芋使用,,,0,1,0,,698,,
1,809,80905,4580342840268,有機ほし甘いも　シルクスイート使用,有機ほし甘いも　シルクスイー,,,0,1,0,,738,,
1,802,80215,4580342840428,有機ズッキーニ,有機ズッキーニ,,,0,1,0,,350,,
1,809,80905,4580342840657,有機栽培安納芋の干し芋,有機栽培安納芋の干し芋,,,0,1,0,,738,,
1,809,80905,4580342840794,有機栽培干し芋（安納芋）,有機栽培干し芋（安納芋）,,,0,1,0,,698,,
1,807,80704,4580355510011,割野きのこ　小粒なめこ　８０ｇ,割野きのこ　小粒なめこ　８０,ﾜﾘﾉ ｺﾂﾌﾞﾅﾒｺ 80G,８０ｇ,0,1,0,,158,農事組合法人割野きのこ組合,
1,807,80704,4580355510028,割野きのこ　大粒なめこ　１２０ｇ,割野きのこ　大粒なめこ　１２,ﾜﾘﾉ ｵｵﾂﾌﾞﾅﾒｺ 120G,１２０ｇ,0,1,0,,198,農事組合法人割野きのこ組合,
1,807,80704,4580355510066,有機なめこ　８０ｇ,有機なめこ　８０ｇ,ﾜﾘﾉ ﾕｳｷﾅﾒｺ 80G,８０ｇ,0,1,0,,168,農事組合法人割野きのこ組合,0
1,807,80709,4580362008013,花びら茸の花托,花びら茸の花托,,,0,1,0,,368,,0
1,805,80504,4580441221104,紅ほっくり袋,紅ほっくり袋,,,0,1,0,,498,,
1,805,80504,4580441221111,葵はるか,葵はるか,,,0,1,0,,298,,0
1,805,80504,4580441221135,安納とろとろ,安納とろとろ,,,0,1,0,,498,,
1,805,80504,4580441221142,くちどけいも,くちどけいも,,,0,1,0,,498,,
1,805,80504,4580441221609,宮崎紅,宮崎紅,,,0,1,0,,398,,
1,805,80504,4580441221616,紅はるか　袋,紅はるか　袋,,,0,1,0,,338,,
1,805,80504,4580441221630,安納芋　袋,安納芋　袋,,,0,1,0,,398,,
1,805,80504,4580441221647,シルクスィート　袋,シルクスィート　袋,,,0,1,0,,398,,0
1,805,80504,4580441221678,ひなたスイート袋,ひなたスイート袋,,,0,1,0,,398,,
1,805,80504,4580441224624,くしまアオイファーム　ひなたスイート,くしまアオイファーム　ひなた,,,0,1,0,,398,,
1,809,80905,4580454050388,平干し芋,平干し芋,,,0,1,0,,698,,
1,802,80212,4580506720054,ベビーコーンタイ産,ベビーコーンタイ産,,,0,1,0,,248,,0
1,803,80316,4580608730012,白ねぎ,白ねぎ,,,0,1,0,,298,,
