店舗コード,小分類コード,クラスコード,商品コード,商品名,レジ名,カナ名,規格,税コード,税タイプ,標準小売価格,売価(税抜き),売価(税込み),メーカー名,カテゴリコード
1,1003,100302,4904515004859,ブリー・チェスコ,ブリー・チェスコ,,,0,1,0,,605,,
1,1003,100306,4904515005726,チェスコセレクション　レッドチェダー　６５ｇ,チェスコセレクション　レッド,ﾁｴｽｺｾﾚｸｼﾖﾝ ﾚﾂﾄﾞﾁｴﾀﾞ- 65G,６５ｇ,0,1,330,,324,チェスコ,
1,1003,100306,4904515006075,レッドチェダースライス,レッドチェダースライス,,,0,1,0,,497,,
1,1003,100306,4904515006082,モッツアレラスライス,モッツアレラスライス,,,0,1,0,,324,,
1,1003,100301,4904515006099,チェスコ　マリボースライス　６５ｇ,チェスコ　マリボースライス　,ﾁｴｽｺ ﾏﾘﾎﾞ-ｽﾗｲｽ 65G,６５ｇ,0,1,300,,324,チェスコ,
1,1003,100302,4904515006143,イル・ド・フランスブリーチーズ　１１０ｇ,イル・ド・フランスブリー,ｲﾙ･ﾄﾞ･ﾌﾗﾝｽﾌﾞﾘ-ﾁ-ｽﾞ 110G,１１０ｇ,0,1,520,,756,チェスコ,
1,1003,100306,4904515006150,チェスコ　ベームスターブラスカス　９０ｇ,チェスコ　ベームスターブラス,ﾁｴｽｺ ﾍﾞ-ﾑｽﾀ-ﾌﾞﾗｽｶｽ  90G,９０ｇ,0,1,750,,897,チェスコ,
1,1003,100306,4904515006167,チェスコ　ベームスタークラシック　９０ｇ,チェスコ　ベームスタークラシ,ﾁｴｽｺ ﾍﾞ-ﾑｽﾀ-ｸﾗｼﾂｸ 90G,９０ｇ,0,1,790,,951,チェスコ,
1,1003,100306,4904515006358,ベームスターブラスカスクラッシュ,ベームスターブラスカスクラッ,,,0,1,0,,702,,
1,1003,100306,4904515006532,ラクレットトリュフカルトバッハ,ラクレットトリュフカルトバッ,,,0,1,0,,1728,,
1,1003,100302,4904515006600,チェスコ　シルキーホワイト　１００ｇ,チェスコ　シルキーホワイト　,ﾁｴｽｺ ｼﾙｷ-ﾎﾜｲﾄ 100G,１００ｇ,0,1,800,,918,チェスコ,
1,1003,100310,4904515014445,ミニチーズセット,ミニチーズセット,,,0,1,0,,700,,
1,1003,100310,4904515014896,オードブルチーズセット,オードブルチーズセット,,,0,1,0,,1404,,
1,1003,100310,4904515015268,チェスコ　フランスミニチーズセット　８４ｇ,チェスコ　フランスミニチーズ,ﾁｴｽｺ ﾌﾗﾝｽﾐﾆﾁ-ｽﾞｾﾂﾄ 84G,８４ｇ,0,1,578,,702,チェスコ,
1,1003,100310,4904515015329,チェスコ　ワールドチーズセット　５５ｇ,チェスコ　ワールドチーズセッ,ﾁｴｽｺ ﾜ-ﾙﾄﾞﾁ-ｽﾞｾﾂﾄ 55G,５５ｇ,0,1,620,,756,チェスコ,
1,1003,100307,4904515322090,とろけるチーズ,とろけるチーズ,,,0,1,0,,972,,0
1,1003,100308,4904515322137,粉チーズ・チェスコ,粉チーズ・チェスコ,,,0,1,0,,681,,
1,1003,100307,4904515322519,とろけるミックスチーズ,とろけるミックスチーズ,,,0,1,0,,540,,
1,1003,100306,4904515404116,パルメジャーノレッジャーノ,パルメジャーノレッジャーノ,,,0,1,0,,972,,
1,1003,100306,4904515404123,グラナパダーノ,グラナパダーノ,,,0,1,0,,692,,
1,1003,100301,4904515512026,チェスコ　手作りカッテージ　１５０ｇ,チェスコ　手作りカッテージ　,ﾁｴｽｺ ﾃﾂﾞｸﾘｶﾂﾃ-ｼﾞ 150g,１５０ｇ,0,1,300,,422,チェスコ,
1,1003,100309,4904515512385,アメリカンｸﾘｰﾑﾁｰｽﾞ,アメリカンｸﾘｰﾑﾁｰｽﾞ,,,0,1,0,,627,,
1,1005,100501,4904515512989,チーズフォンディユー,チーズフォンディユー,,,0,1,0,,1340,,
1,1003,100310,4904515513924,ﾛｲﾔﾙﾌﾟﾁｽﾓｰｸﾁｰｽﾞ,ﾛｲﾔﾙﾌﾟﾁｽﾓｰｸﾁｰｽﾞ,,,0,1,0,,1275,,
1,1003,100310,4904515514105,チェスコ　キャステロクリームパイナップル　１２５ｇ,チェスコ　キャステロクリーム,ｷﾔｽﾃﾛｸﾘ-ﾑ ﾊﾟｲﾅﾂﾌﾟﾙ 125G,１２５ｇ,0,1,648,,700,チェスコ,
1,1003,100303,4904515514112,キャステロクリーム,キャステロクリーム,,,0,1,0,,700,,
1,1003,100301,4904515514150,スイス　ラクレット,スイス　ラクレット,,,0,1,0,,756,,
1,1003,100306,4904515514174,ベームスター　ﾐﾆパック,ベームスター　ﾐﾆパック,,,0,1,0,,540,,
1,1003,100309,4904515514181,アメリカンクリームチーズ,アメリカンクリームチーズ,,,0,1,0,,581,,
1,1003,100301,4904515514198,アペティナﾎﾜｲﾄ,アペティナﾎﾜｲﾄ,,,0,1,0,,800,,
1,1003,100302,4904515662523,チェスコ　パヴェダフィノア　１５０ｇ,チェスコ　パヴェダフィノア　,ﾁｴｽｺ ﾊﾟｳﾞｴﾀﾞﾌｲﾉｱ 150G,１５０ｇ,0,1,2050,,2392,チェスコ,
1,1003,100310,4904515665463,チェスコ　クリームベルパエーゼ　２０ｇ,チェスコ　クリームベルパエー,ﾁｴｽｺ ｸﾘ-ﾑﾍﾞﾙﾊﾟｴ-ｾﾞ 20G,２０ｇ,0,1,80,,350,チェスコ,
1,1005,100501,4904515700966,ピザソース・チェスコ,ピザソース・チェスコ,,,0,1,0,,324,,0
1,1005,100501,4904515700973,超極薄ピザクラフト,超極薄ピザクラフト,,,0,1,0,,443,,
1,1004,100404,4904990004306,フリコ　チーズアソート,フリコ　チーズアソート,,,0,1,0,,1004,,
1,1004,100404,4904990004313,フリコ　チーズセレクション,フリコ　チーズセレクション,,,0,1,0,,702,,
1,1003,100306,4904990004580,パルミジャーノ　キューブ,パルミジャーノ　キューブ,,,0,1,0,,940,,0
1,1003,100306,4904990004597,パルミジャーノ フレーク,パルミジャーノ　フレーク,,,0,1,0,,940,,0
1,1003,100306,4904990006690,熟成を楽しむゴーダアソート　６０ｇ,熟成を楽しむゴーダアソート　,ｴﾌｴﾌｼ- ｺﾞ-ﾀﾞｱｿ-ﾄ 60G,６０ｇ,0,1,0,,691,エフ・エフ・シー,
1,1005,999999,4906690080154,ﾁｰｽﾞ屋さんのピザ・ジェノベー,ﾁｰｽﾞ屋さんのピザ・ジェノベー,,,0,1,0,,756,,
1,1005,999999,4906690080161,ﾁｰｽﾞ屋さんのピザ・ミックス,ﾁｰｽﾞ屋さんのピザ・ミックス,,,0,1,0,,756,,
1,1005,999999,4906690080307,チーズ屋さんのピザチーズ＆チーズ２００ｇ,チーズ屋さんのピザチーズ＆チ,,２００ｇ,0,1,750,,810,ジェーシー・コムサ,
1,1005,100501,4906690081465,チェスコ　チーズ屋さんのピザジェノベーゼ　２４７ｇ,チェスコ　チーズ屋さんのピザ,ﾁ-ｽﾞﾔｻﾝﾉﾋﾟｻﾞｼﾞｴﾉﾍﾞ-ｾﾞ247G,２４７ｇ,0,1,0,,1048,ジェーシー・コムサ,0
1,1005,100501,4906690081472,チェスコｍｉｘピザ,チェスコｍｉｘピザ,,,0,1,0,,1048,,0
1,1005,100501,4906690081489,チェスコ　チーズ屋さんのピザチーズ＆チーズ２００ｇ,チェスコ　チーズ屋さんのピザ,ﾁ-ｽﾞﾔｻﾝﾉﾋﾟｻﾞﾁ-ｽﾞ&ﾁ-ｽﾞ200G,２００ｇ,0,1,0,,1080,ジェーシー・コムサ,0
1,1003,100301,4907210813016,町村農場　クリームチーズ　プレーン　１３０ｇ,町村農場　クリームチーズ　プ,ﾏﾁﾑﾗ ｸﾘ-ﾑﾁ-ｽﾞﾌﾟﾚ-ﾝ 130G,１３０ｇ,0,1,0,,1168,町村農場,
1,1003,100302,4907210821004,町村　カマンベールチーズ,町村　カマンベールチーズ,ﾏﾁﾑﾗ ｶﾏﾝﾍﾞ-ﾙﾁ-ｽﾞ,,0,1,0,,1198,町村農場,
1,1003,100301,4907210831102,町村農場　マスカルポーネ　１１０ｇ,町村農場　マスカルポーネ　１,ﾏﾁﾑﾗ ﾏｽｶﾙﾎﾟｰﾈ 110G,１１０ｇ,0,1,840,,1200,町村農場,
1,1005,100501,4908013127805,スキムミルク,スキムミルク,ｽｷﾑﾐﾙｸ,１５０ｇ,0,1,250,,356,よつ葉乳業,
1,1001,100101,4908013144222,よつ葉バター・加塩,よつ葉バター・加塩,,,0,1,0,,443,,0
1,1001,100102,4908013144239,よつ葉バター・食塩不使用,よつ葉バター・食塩不使用,,,0,1,0,,464,,0
