店舗コード,小分類コード,クラスコード,商品コード,商品名,レジ名,カナ名,規格,税コード,税タイプ,標準小売価格,売価(税抜き),売価(税込み),メーカー名,カテゴリコード
1,1803,180303,2001123000000,冷やしそばセット,冷やしそばセット,,,0,1,0,,720,,
1,1813,181301,2001124000000,とら豆（井上佃煮）,とら豆（井上佃煮）,,,0,1,0,,0,,
1,1813,181301,2001125000000,季節のお弁当（井上佃煮）,季節のお弁当（井上佃煮）,,,0,1,0,,0,,
1,1806,180602,2001126000000,きゅうりの香港風,きゅうりの香港風,,,0,1,0,,0,,
1,1804,180401,2001127000000,じゃばら胡瓜のピリ辛和え,じゃばら胡瓜のピリ辛和え,,,0,1,0,,0,,
1,1804,180402,2001128000000,きゅうりの塩水漬け,きゅうりの塩水漬け,,,0,1,0,,0,,
1,1813,181301,2001129000000,おかか昆布（井上佃煮）,おかか昆布（井上佃煮）,,,0,1,0,,0,,
1,1812,181201,2001134000000,デリ ボックス,デリ ボックス,,,0,1,0,,0,,
1,1813,181301,2001135000000,井上佃煮の行楽弁当,井上佃煮の行楽弁当,,,0,1,0,,0,,
1,1807,180705,2001136000000,じゃこ天,じゃこ天,,,0,1,0,,0,,
1,1807,180704,2001137000000,かぼちゃコロッケ,かぼちゃコロッケ,,,0,1,0,,0,,
1,1804,180402,2001138000000,モロッコ豆のごま和え,モロッコ豆のごま和え,,,0,1,0,,0,,
1,1805,180503,2001139000000,海老のヴィスクスープ,海老のヴィスクスープ,,,0,1,0,,0,,
1,1805,180503,2001140000000,金時人参のスープ,金時人参のスープ,,,0,1,0,,0,,
1,1801,180104,2001142000000,くわいご飯,くわいご飯,,,0,1,0,,0,,
1,1804,180402,2001143000000,いわし生姜煮,いわし生姜煮,,,0,1,0,,0,,
1,1801,180101,2001145000000,特上九分割弁当,特上九分割弁当,,,0,1,0,,0,,
1,1804,180402,2001146000000,百合根の玉子とじ,百合根の玉子とじ,,,0,1,0,,0,,
1,1807,180702,2001148000000,とんかつ,とんかつ,,,0,1,0,,0,,
1,1807,180701,2001149000000,ヤリイカの天ぷら,ヤリイカの天ぷら,,,0,1,0,,0,,
1,1804,180402,2001150000000,賀茂なすのあげだしあんかけ,賀茂なすのあげだしあんかけ,,,0,1,0,,0,,
1,1801,180101,2001151000000,松花堂弁当（うなぎ）,松花堂弁当（うなぎ）,,,0,1,0,,0,,
1,1804,180402,2001152000000,うなぎ入り茶碗蒸し,うなぎ入り茶碗蒸し,,,0,1,0,,0,,
