店舗コード,小分類コード,クラスコード,商品コード,商品名,レジ名,カナ名,規格,税コード,税タイプ,標準小売価格,売価(税抜き),売価(税込み),メーカー名,カテゴリコード
1,1501,150101,4580406157059,九州鶏チキンナゲット,九州鶏チキンナゲット,,,0,1,0,,400,,
1,1501,150110,4580627071608,Ｇ　チキン彩り野菜スープカレー　,Ｇ　チキン彩り野菜スープカレ,G ﾁｷﾝｲﾛﾄﾞﾘﾔｻｲｽｰﾌﾟｶﾚ-,３００ｇ,0,1,1250,,1737,,
1,1501,150110,4580627071615,Ｇ　豚角煮彩り野菜スープカレー,Ｇ　豚角煮彩り野菜スープカレ,G ｶｸﾆｲﾛﾄﾞﾘﾔｻｲｽｰﾌﾟｶﾚ-,３００ｇ,0,1,1250,,1737,,
1,1501,150110,4580627071622,Ｇ　ホタテと彩り野菜スープカレー,Ｇ　ホタテと彩り野菜スープカ,G ﾎﾀﾃｲﾛﾄﾞﾘﾔｻｲｽｰﾌﾟｶﾚ-,３００ｇ,0,1,1250,,1737,,
1,1506,150601,4580735180018,さむげたんふうすうぷ,さむげたんふうすうぷ,,,0,1,0,,648,,
1,1506,150601,4580735180025,豆としょうがのすうぷ,豆としょうがのすうぷ,,,0,1,0,,648,,
1,1506,150601,4580735180100,チーズたっぷりマッシュポテト,チーズたっぷりマッシュポテト,,,0,1,0,,918,,
1,1501,150103,4580735180179,クリスピーピッツァソーセージ,クリスピーピッツァソーセージ,,,0,1,0,,1512,,
1,1503,150304,4580735180254,ガーリックライスご飯の素,ガーリックライスご飯の素,,,0,1,0,,1080,,
1,1501,150103,4580735180322,クリスピーピッツァツナコーン,クリスピーピッツァツナコーン,,,0,1,0,,1404,,
1,1501,150103,4580735180612,クリスピーピッツァ野菜カレー,クリスピーピッツァ野菜カレー,,,0,1,0,,1620,,
1,1506,150601,4580735180759,さつまいものヴィーガンスープ,さつまいものヴィーガンスープ,,,0,1,0,,896,,
1,1506,150601,4580735180872,丹波鶏と銀杏の茶碗蒸し,丹波鶏と銀杏の茶碗蒸し,,,0,1,0,,1458,,
1,1506,150601,4580735180926,白菜さん,白菜さん,,,0,1,0,,972,,
